N,true_gamma,sim,prs_r2,wg_power,wg_gamma,wg_pval,pc_power,pc_gamma,pc_pval,cd_power,cd_gamma,cd_pval
5000,-0.05,144,0.00022699216167647033,0,-0.004143907397368087,0.6774978786831438,0,-0.000979744504575804,0.7527746516166337,0,-0.003411372293578043,0.8075784017545837
5000,-0.05,145,0.0017585250707390055,0,-0.00392874019449819,0.6942592060844858,0,-0.0001505349648839088,0.4243096003463005,0,0.0009834273244900818,0.9455383781780566
5000,-0.05,146,0.0019385399242379828,0,-0.001614911663769428,0.870876450679525,0,0.00031541910770169473,0.10353600087880688,0,0.008224206069301488,0.561737859397561
5000,-0.05,147,0.0007221919452220342,0,0.015240186270334004,0.11732705049915013,0,0.0011128968590500472,0.37942579507770613,1,0.03864583470684431,0.005619364559569343
5000,-0.05,148,0.000941335501206981,0,0.007190249102803212,0.47716715432571577,0,0.0003062684581184401,0.8926581009449731,0,0.0028840633719756283,0.835391418817413
5000,-0.05,149,0.001648920927036116,0,0.0027009638086706814,0.784695414624471,0,0.0010237645948911647,0.601573460509942,0,0.015411841052333678,0.2710633396569984
5000,-0.05,150,0.0010109841450518407,0,0.008302154447641924,0.42271284094823736,0,0.00040314328777075575,0.17080278341985689,0,0.025781784146948594,0.07117518000300191
5000,-0.05,151,0.00225508076728681,0,-0.01047079766362903,0.288719068305507,0,-0.0005332134390263628,0.9238736596662369,0,0.0041203577781332565,0.7638513790611734
5000,-0.05,152,0.0015742468153858357,0,-0.0014295494464129938,0.8877764532724782,0,-0.0002106809586252502,0.4383480087613284,0,0.006639354506227789,0.6378587199164082
5000,-0.05,153,0.0007108385743603419,0,0.009923604743620803,0.32299030698666964,0,0.0013395888118903968,0.9984585853506464,0,0.002783328772742069,0.8426671509213501
5000,-0.05,154,0.001044739037126935,0,-0.006300914337148573,0.5228133996648797,0,-0.000469297631777903,0.42038618792617233,0,-0.00016260823741842375,0.9909420969509475
5000,-0.05,155,0.003913546663868491,0,-0.004070565779051902,0.6912506516708088,0,-2.2743545597973758e-05,0.1279548320531464,0,0.013328118610939698,0.3572701044077037
5000,-0.05,156,0.002803372786543259,0,-2.483329547231126e-05,0.9980300864233498,0,0.0007440210530376479,0.7057737090322176,0,-0.008435289792625759,0.5525748011609086
5000,-0.05,157,0.0012062744747897832,0,0.0029251376186848156,0.7703629136102532,0,-0.00021019761951821016,0.11862623300236474,0,0.001162773986472178,0.9362430137672627
5000,-0.05,158,7.08898421605663e-05,0,-0.0014241969491522472,0.8876900916472883,0,-0.0005460534960461403,0.9937427550793615,0,0.005035721838616633,0.719500124037431
5000,-0.05,159,0.0026771614458119663,1,-0.026173284361002122,0.006989460095486772,0,-0.0019147697285553315,0.20595123288823813,0,-0.009557869158416561,0.49252356959707566
5000,-0.05,160,0.004634914880674568,0,-0.008063952810560018,0.43107588455937673,0,-0.0002579332505612997,0.5382333462173878,0,-0.01978162329179405,0.16597535322363174
5000,-0.05,161,0.0019151088842151302,0,0.0017751477649057196,0.8544536452017879,0,-0.0008519706499114824,0.8883753800294192,0,0.0027868569880166523,0.8430361644412441
5000,-0.05,162,0.0011604198615204743,0,0.00022884846770334982,0.981887071422048,0,0.0010165630763854683,0.06865137670338872,0,0.00019364338987502144,0.989200882268505
5000,-0.05,163,0.0028193076757183607,0,-0.0017856488699185867,0.8560548444552408,0,-0.0012680294053628613,0.608880665604382,0,-0.0015735735588146976,0.9116255197337845
5000,-0.05,164,0.004142512355917476,0,0.01153500540606852,0.260224012634247,0,0.001247327091230269,0.7506238129832792,0,0.006591065162291961,0.6476917359582369
5000,-0.05,165,0.003173530919703953,0,0.006324348502162671,0.5359855834832565,1,-5.778226236004117e-05,0.03583308797260076,0,0.02621930887479963,0.061175087278525116
5000,-0.05,166,0.0014074944093529027,0,-0.01457292683644345,0.15409561289142806,0,-0.0013295806782549116,0.9136879780484728,0,-0.01842833997611982,0.19236392438375316
5000,-0.05,167,0.002449911599901791,0,0.010640800786361175,0.2799226136665674,1,0.0011690417138265359,0.041435059110674466,1,0.03019954170298925,0.030535696447785553
5000,-0.05,168,0.001203111756333434,0,0.011578363545522349,0.250077147118442,0,0.0010538067094690096,0.477330943155964,0,0.022816596064523288,0.10958893991782542
5000,-0.05,169,0.0029372807748046423,0,0.009397358539718806,0.34258482024279824,1,0.001016888191601648,0.043961634917576986,0,0.015470952116452458,0.2726166466005426
5000,-0.05,170,0.0004226206136286364,0,-0.006693305012319194,0.5097637782917925,0,0.0007276173991121771,0.5495212759120054,0,0.011833477872419357,0.41590328426546863
5000,-0.05,171,0.007092339117901493,0,0.005981533859568034,0.5516798997989553,0,0.0006683372394501037,0.44473441946432324,0,0.0067174674745117575,0.6336743890152663
5000,-0.05,172,0.002181743577365255,1,0.025642551152841524,0.010535743483403786,0,0.002856754742773475,0.2617632948034654,1,0.02884613641105691,0.04114050308694113
5000,-0.05,173,0.001390928599537397,0,0.003982279305263398,0.698269383394875,0,-4.811914603689136e-05,0.9162914708762038,0,-0.0013128954262748085,0.9256113587252841
5000,-0.05,174,0.0016858235510127232,0,-0.011191571089691888,0.26870542265590686,0,-0.00039354253242304406,0.9934790903584358,0,0.005211724369775504,0.7080920379535758
5000,-0.05,175,0.002402555614796019,0,-0.011963328968014135,0.24035142828586942,0,-0.0014404644583605117,0.9643897933285073,0,-0.016442900319392682,0.24283278576677328
5000,-0.05,176,0.0009542686012353312,0,0.00966565268475152,0.3228381243015145,0,0.0010548877354161692,0.13841692573180864,0,0.008693565934315913,0.535191825938127
5000,-0.05,177,0.001428064457738791,0,-0.0001360057190252736,0.988919832375575,0,-0.0008635398752404376,0.7847023821946608,0,-0.0034576411785544633,0.8057766154120437
5000,-0.05,178,0.004014269908941217,0,0.010776752278165207,0.28010570155030506,0,0.0015851470082247513,0.830851665479964,0,0.013683502413547825,0.33009272910183474
5000,-0.05,179,0.0009612105890911993,0,-0.0029395888154084195,0.7649727430717823,0,0.0005623488741385301,0.3279919537461432,0,-0.008363015577393051,0.5556918622635115
5000,-0.05,180,0.0033528547448395847,0,0.0005130598851951834,0.9596287277759706,0,-0.0007710849888955958,0.956713102294853,0,-4.8460887815582505e-05,0.9973284850165353
5000,-0.05,181,0.0005732551007055226,1,0.025332522522928752,0.011879762472519905,0,0.0018195257259766597,0.2735575553710601,0,0.012995864934975378,0.3623120948612413
5000,-0.05,182,0.0023930407852170246,0,-0.006734411224593303,0.49299442278365424,0,0.00028607501677234675,0.6799862240549952,0,-0.0059611284613305246,0.6768264932782282
5000,-0.05,183,0.0010367480328046883,0,0.015383745311366454,0.11418793696450498,0,0.0004899013641671045,0.6710113332802945,0,0.021105033876261368,0.12421698010641755
5000,-0.05,184,0.0008062819897708894,0,-0.013264676319866359,0.17164244050129376,1,-0.0010207534113836178,0.04346873328713674,0,-0.021602183933731346,0.12181152356564269
5000,-0.05,185,0.00040787866338416176,0,0.0027770948232376646,0.7716206888483834,0,0.0003259232235531048,0.979212511663843,0,0.003556847755292001,0.7967177004274965
5000,-0.05,186,0.0008998509064276575,0,0.017495896427588364,0.07801377661739282,0,0.0018447271027390013,0.3704109506759583,0,0.014024194251666944,0.3139496032385467
5000,-0.05,187,0.0008272131713407411,0,0.0061532312364798985,0.5339614088416176,0,0.0015707236489639492,0.7640385045706257,0,0.005848693490484347,0.6774506537433291
5000,-0.05,188,0.0015181090674276192,1,0.022593157161425292,0.024555216933856483,0,0.002100270633992997,0.7863361541185844,0,0.023977323146720776,0.08890902364311865
5000,-0.05,189,0.00029456107263644047,0,0.0006668774890549738,0.9475368675466802,0,0.0005779509829900319,0.7190957101072877,0,0.01025353446898839,0.48436113889977306
5000,-0.05,190,0.0032933005203787382,0,0.00028179550117269107,0.9772411464779178,0,0.000911379786235489,0.1287290036013693,0,0.016491481269394002,0.24377861811010618
5000,-0.05,191,0.0019340271198183367,0,0.007637539506698815,0.44273949215208186,0,0.0006458881126069751,0.22531055422986346,0,0.011842527834984766,0.41006137160297473
5000,-0.05,192,0.00030966608694916293,0,0.003204510961972854,0.7525202048429827,0,0.00017446265680284642,0.1916317844997366,0,-0.008211489380191794,0.5604336339339331
5000,-0.05,193,0.0017722446620036891,0,0.0001668340208253597,0.9869293919613445,0,0.0005768288311691135,0.8932892384392208,0,-0.005701304659643077,0.6908967731862627
5000,-0.05,194,0.002144637345703551,0,-0.003896336353233059,0.6950747066970653,0,-0.0005307411194781604,0.844427037380485,0,0.01752278379568184,0.21746603626756167
5000,-0.05,195,0.0020973824332771967,0,-0.004929613126421353,0.6246929479987178,0,-0.0003921800860668643,0.39896197445032566,0,-0.012353767715648306,0.384008593709503
5000,-0.05,196,0.0023285462617903432,0,0.0033978251235481,0.7342946437274818,0,-6.97500012953819e-05,0.12396535731113667,0,8.370593785669801e-05,0.9952567258175243
5000,-0.05,197,0.0029446477260900127,0,-0.004952526268025606,0.6233430024186106,0,0.0002575354831949867,0.9178549056409601,0,0.00788350179487124,0.5755748121879924
5000,-0.05,198,0.003928886061448476,0,-0.007807417633928091,0.4300951570668219,0,-0.000608795364139831,0.5259730789374218,0,-0.014868196885878492,0.2946746406818812
5000,-0.05,199,0.0016703905388394669,0,-0.004238854285524419,0.6753335656872939,0,-0.0011953313875071188,0.36028477402361236,0,-0.014034749903538432,0.31990870744916206
5000,-0.03,0,0.002270237732116646,0,-0.019339737429269973,0.056998496598532504,0,-0.0013550732291824853,0.27653201311849607,0,-0.023494823938803488,0.10006462995376814
5000,-0.03,1,0.002581447342198454,0,-0.000644751898244934,0.9488105274491736,0,-0.0008429904879832507,0.1777005514838298,0,0.005896709766009709,0.6825313768293514
5000,-0.03,2,0.000537259449494623,0,0.012414715533691473,0.21138270395963743,0,0.0007536059847578369,0.8008401772822438,0,0.006971522534902,0.6251419882769214
5000,-0.03,3,0.0016616757275612385,0,-0.014866506954178047,0.12652085071516922,0,-0.0011109372453758084,0.817893149734531,1,-0.03188667862980056,0.024011961361952147
5000,-0.03,4,0.002667460280713427,0,0.013920919867513745,0.16644179368250991,0,0.0015567838772341381,0.26199220286697633,0,0.014483653260037015,0.30874869962659973
5000,-0.03,5,0.0017939743531148016,0,0.017665585055144355,0.0773043186594994,0,0.0006643910427086357,0.647047188584482,0,0.014805557192657571,0.2957533517133132
5000,-0.03,6,0.0008550167740079222,0,0.010524434524040598,0.28727665513054806,0,0.000509244495048082,0.5559576408098038,0,0.010531627635538648,0.45129460535695975
5000,-0.03,7,0.00018640442898880914,0,-0.003174228964916789,0.7558367620504907,0,3.704570119580799e-05,0.7352565519952436,0,0.0016268439126226218,0.9093326338786889
5000,-0.03,8,2.9762549758950542e-06,0,0.000702099563389113,0.9456463421381863,0,0.00020233012735453008,0.7645195451490905,0,-0.008009067756424633,0.5845899165864057
5000,-0.03,9,0.0022459858622494886,0,-0.011598904879369395,0.24304345222763798,0,-0.0006024574384919177,0.15472448704359854,0,-0.008457090778298555,0.5509369166799215
5000,-0.03,10,0.0038173201271551557,1,-0.026229754328718956,0.008255133654236276,0,-0.002210534390992714,0.7015102704303935,0,-0.01739242993287014,0.21649010008332495
5000,-0.03,11,0.0029755675743502025,0,0.0033836384623391526,0.7351569625373504,0,0.0005478313780806161,0.4821305630758519,0,-0.0009803747686285137,0.9438674240939589
5000,-0.03,12,0.0005596147090688219,0,-0.0051340909414679765,0.6052269704259811,0,-0.0006696698281055831,0.5186882373555475,0,-0.008210412804468405,0.5591683276353774
5000,-0.03,13,0.0017581110707590845,0,0.0026441660732381255,0.7953998266774629,0,0.0005704131109362065,0.7129516920589843,0,-0.01044798151470722,0.47194180561207866
5000,-0.03,14,0.00138407637902634,0,0.0008718161512643735,0.9315569255585507,0,-8.652807387838294e-05,0.8828936109157599,0,-0.0009783191509266298,0.9440986816227117
5000,-0.03,15,0.0008207390580267983,0,-0.0022971520555892582,0.824046964936125,0,0.0005442459943364457,0.7100043130138921,0,-0.0016314775764798518,0.9078602652453076
5000,-0.03,16,0.0006037906187070964,0,-0.0015618567331341618,0.876002331554907,0,-0.0003527293440950447,0.3071811623309053,0,0.0013218170251838093,0.9250042124863768
5000,-0.03,17,0.0013776748006622888,0,-0.011648830992623697,0.23364269686789266,0,-0.0009831872442358175,0.8759919930358065,0,-0.0007370238069076118,0.957698628856221
5000,-0.03,18,0.0014731800448253502,0,0.005114797630957344,0.6039463089952065,0,0.0003069108801068821,0.8671008899779435,0,0.011208233644974896,0.42362066017067224
5000,-0.03,19,0.001074250610921626,1,0.027153209981230688,0.004075165887672095,0,0.0026773210681533084,0.557884508913169,1,0.029807216335777036,0.03108314566775257
5000,-0.03,20,0.0006730713806928355,0,0.012137147580452048,0.24372464007518588,0,0.0006629399060459313,0.2319969507398847,0,0.02169462530415583,0.12463293776301809
5000,-0.03,21,0.001685363915643286,0,0.0031405503277151295,0.7545749585032976,0,0.0005370765587108617,0.7291578122520355,0,0.003165998840314441,0.8217040163959707
5000,-0.03,22,0.002011474990678606,0,-0.001470558686780134,0.8827718437112217,0,-0.0008668200045848888,0.6534516706074579,0,0.004154086769490601,0.7684318613070835
5000,-0.03,23,0.0030302209520016114,0,-0.005353914934567353,0.5811717515991546,0,-0.00011946497211070006,0.304504018219385,0,-0.0038735258784608254,0.7816518837393475
5000,-0.03,24,0.0018275883095515313,0,0.009628062652639116,0.3293276049776285,0,0.001064632999388854,0.18894732286161786,0,0.022876114994718585,0.09989455138183576
5000,-0.03,25,0.00036160074575747835,0,-0.009652761423845302,0.32876429238652327,0,-0.0008248770507091574,0.8689462591868369,0,-0.0012052864232864509,0.9318872923579831
5000,-0.03,26,0.0009317005978465399,0,0.018205645951578746,0.06861326670806582,1,0.00130495762874898,0.02978419057633208,0,0.017059760527030166,0.2304571849512959
5000,-0.03,27,0.002011324403267521,0,0.003509845688305339,0.7286910469856185,0,0.000452050790018113,0.8929277096100608,1,0.02817502376060678,0.04879223837035619
5000,-0.03,28,0.00034722493338573224,0,0.005735282943359621,0.5543608779330349,0,0.0009611444183862658,0.4383424396506155,0,-0.003541662328214565,0.800901168199486
5000,-0.03,29,0.002057175605450585,0,-0.0010136843437044312,0.9222593383404485,0,-0.0008520610638777493,0.5804268795105575,0,-0.010267879298137349,0.4702974168533419
5000,-0.03,30,0.00022207731888405146,0,0.0013517131473141254,0.8960045432716413,0,0.0012566950728910794,0.1276070532143686,0,0.008970055974462801,0.5313554853660108
5000,-0.03,31,0.002312947980079304,0,0.005074867376464967,0.6071003323183446,0,0.0011463777351190165,0.9324190719338055,0,0.0010445992758524592,0.9406211191898822
5000,-0.03,32,0.00028020930800067847,0,0.004342142845212199,0.6654590567637544,0,0.000887649644246338,0.9890486630703322,0,0.020987375956550897,0.14066421022416445
5000,-0.03,33,0.001994769209978572,0,0.0035395230825236287,0.7269189246443701,0,0.0007349651973693564,0.35723201288593565,0,0.016246344553813415,0.24319933034837452
5000,-0.03,34,0.0024247511111485324,0,-0.0008424360649492086,0.9312261233802599,0,0.0001350410768436832,0.1805907986314339,0,-0.00136464649278606,0.9217589874928759
5000,-0.03,35,0.002175139802404944,0,-0.00882422636151068,0.3842768577802278,0,-0.001027300957312443,0.3024679703614013,0,0.0010659149331909068,0.9408921542496368
5000,-0.03,36,0.0007562277537270077,0,-0.013902335128406546,0.1654118385897881,0,-0.0011366481403646239,0.935981694582301,0,-0.015026978856979255,0.29020503017351695
5000,-0.03,37,0.0015198227308986952,0,-0.004326180030859122,0.6726291133691499,0,-0.00030874681136778154,0.11342563464876776,0,0.022181956139466594,0.12150988546440812
5000,-0.03,38,0.0007340912352761111,0,0.0035207325346845574,0.7211430543946444,0,8.515606459806428e-05,0.7934664447412055,0,0.021270657846979988,0.12676098186092527
5000,-0.03,39,0.000709923838416757,0,0.0023136174369498596,0.812500037374815,0,-0.0002644733916589874,0.6769450365191316,0,0.000629105021557217,0.9644602929137253
5000,-0.03,40,0.0029290615066147226,0,0.008185639377759133,0.40553424735920407,0,-4.023158782445384e-05,0.7139754615273172,0,0.005499117351989498,0.6971435855062232
5000,-0.03,41,0.0009262387860650268,0,0.00616641251591488,0.5412331508452255,0,0.00029832389551827696,0.9367572578316784,0,0.01387717460095804,0.33311061551652066
5000,-0.03,42,4.1627406381784445e-05,0,-0.006587838884146852,0.5112029147908443,0,-0.0002203680985965226,0.904447471386592,0,-0.013717980656140084,0.3320323854134585
5000,-0.03,43,0.001299727897099595,0,0.011051009818127022,0.2701425075721494,1,0.0013790215746638543,0.023837696670843678,0,-0.004138963025162555,0.7673418782151106
5000,-0.03,44,0.0015676495194409683,0,-0.013831692584621504,0.17783523965316864,0,-0.0005515798578571254,0.7961025818308488,1,-0.02901577309602016,0.041239877430041434
5000,-0.03,45,0.0014927436017837515,0,-0.005976803826652487,0.5642506157787868,0,0.00011411415604121821,0.07190665646949423,0,-0.005183074103395213,0.7144125217505528
5000,-0.03,46,0.0034807448432456,0,-0.0013462300874150773,0.8882485487355887,0,-0.0001538623342494544,0.060668454309666386,0,0.007049417184771322,0.6050853135129646
5000,-0.03,47,0.0030071160584199644,0,0.009695691199414182,0.333010874565445,0,0.0008495268096251958,0.27897989809976,0,0.019046770221518048,0.19117274807287668
5000,-0.03,48,0.000870309168528455,0,-0.006911669717604312,0.47420133495433503,0,-0.0012498956226367505,0.11583829002447477,0,-0.007151003571449928,0.6107308560900153
5000,-0.03,49,0.0025908392323982263,0,0.004433051725776253,0.6655488824677954,0,0.0007382397526871673,0.3360495310497411,0,0.002633920736932989,0.8508037328178912
5000,-0.03,50,0.0033520633023079918,0,-0.018576319024795757,0.05933562332701665,0,-0.0007940566665468026,0.8358676567161494,1,-0.04042881204218641,0.003306755404317119
5000,-0.03,51,0.001238854456014319,0,-0.0016141305706539495,0.8714736606851337,0,-0.00032140855157705727,0.4104391316865794,0,-0.002803899761605216,0.8423725791005447
5000,-0.03,52,0.001428520157563526,0,0.0010856181178507517,0.9134729299856685,0,0.00028782273562034954,0.7297315010127856,0,-0.0068515553188866485,0.6266361096828521
5000,-0.03,53,0.003304854771723883,0,0.015568901123730624,0.1228452932779604,0,0.0017411612122397826,0.3876823897171253,0,0.009312954256951736,0.5147527230689354
5000,-0.03,54,0.0017545238813495541,0,0.000680725431321993,0.9459015801252062,0,-0.0006405979525640559,0.7087520062053894,0,-0.012036720419478852,0.3959032065029543
5000,-0.03,55,0.0011883666867201616,0,-0.013098705575281682,0.20426622066462308,0,-0.0008188151935907476,0.5643003589545519,0,-0.020669736031097178,0.15625386660327323
5000,-0.03,56,0.00046563030865529476,0,0.01648554847159818,0.0958457590241856,0,0.0015200797815714676,0.6756426356648305,0,0.012666049629623515,0.3699508832104492
5000,-0.03,57,0.0029431648464099433,1,0.02199978110912626,0.02470981851189606,0,0.001896150392293239,0.7257336437415473,0,0.021390250239215328,0.1252928509023581
5000,-0.03,58,0.0018871321435181977,0,0.004025002041312259,0.6796937677705379,0,0.0003323316311815132,0.7856611626709129,0,0.012737096994725992,0.3547161711618756
5000,-0.03,59,0.0010470795231482999,0,-0.010343886855016589,0.2851841105969389,0,-0.0014450327722079423,0.7417625389437311,0,-0.01662957593596879,0.2222071242184446
5000,-0.03,60,0.001092761081174421,0,0.003696479682181672,0.7142157565755651,0,-0.00036910366630244276,0.7674563439918352,0,0.014313776998168607,0.32439252077772907
5000,-0.03,61,0.003510206903688878,0,-0.008654744664290608,0.3870755274041573,0,-0.0015008463567016356,0.788391492129622,0,-0.00959476787423292,0.49455790506250963
5000,-0.03,62,0.0012330926034825442,0,0.005305235798380983,0.6047243415190466,0,0.0018643036673362695,0.323324483796267,0,-0.008328220508417469,0.5592701341627329
5000,-0.03,63,0.0024743704463168563,0,-0.015287985731976782,0.13892315852685472,0,-0.0012885418602831017,0.785360268368696,0,-0.01108335113994325,0.4425850224363377
5000,-0.03,64,0.0024425848179868872,0,0.01206040475987121,0.23286970285815145,0,0.0010224633007277007,0.10810669137949336,0,0.0010475444751337749,0.9412986853253307
5000,-0.03,65,0.0020942076737443752,0,-0.009967178485914776,0.32539493626628313,0,-0.0005389721585192386,0.5513530078427196,0,0.00021146315843966965,0.9882743386682549
5000,-0.03,66,0.003215558319404881,0,-0.008164552209563261,0.4086746574022665,0,-0.0012494216132604122,0.7598652429914262,0,0.008318419538678859,0.5553610378169651
5000,-0.03,67,0.00041075804712705844,0,0.0009134210300578739,0.9284537943822216,0,0.0008926704488157051,0.21620232095359238,0,0.0035174961222266578,0.8055790020879521
5000,-0.03,68,0.0004965505922954653,0,-0.001498283559406521,0.8852552294150885,0,0.00036281834383926424,0.43192503359102163,0,-0.006089155674736707,0.671309228283332
5000,-0.03,69,0.00211387404813101,0,-0.0005171372078066404,0.9600228007752906,0,-0.001461763138145043,0.629431010921646,0,0.0005862622653668502,0.967999870958953
5000,-0.03,70,0.0021538997857541414,0,0.006623180929097979,0.49450024182189745,0,0.00024546067243047976,0.5541885971183753,0,0.022422729467839502,0.11117722590110105
5000,-0.03,71,0.0012303234747657555,0,-0.005327929209779099,0.6007880907071168,0,-1.9124836004719358e-05,0.8779416460063341,0,-0.00839075578003438,0.5522272531067101
5000,-0.03,72,0.00011639212875859319,0,0.016590492496745383,0.08314888587241225,1,0.0008554820284080127,0.04971852529334697,0,0.02063604190776307,0.13110024836245276
5000,-0.03,73,0.0014935605123251215,1,-0.024679589350191124,0.013409606444794395,0,-0.002330756364312411,0.8904386690278927,0,-0.01944777389874246,0.1661956773906903
5000,-0.03,74,0.000718137815527718,0,0.0074275410636455135,0.44682898895666245,0,0.000370155072470714,0.31067203119675835,0,0.007472742832708797,0.5822459383765457
5000,-0.03,75,0.0016717645737896194,0,0.009699513916089397,0.3418367885117424,0,0.0018214657869545185,0.534611369693103,1,0.028552868398183454,0.04591603492251056
5000,-0.03,76,0.0007291827686209012,1,0.02456125256543172,0.0162598023075669,0,0.002361035940962166,0.34621563719182324,1,0.039104773873928425,0.005879351197071717
5000,-0.03,77,0.0014994886145475801,0,0.00382332528222338,0.7038423754561681,0,-0.00041813203560590656,0.25539880322809116,0,-0.000778260062804628,0.955788275445062
5000,-0.03,78,0.0016585517152462187,0,0.019707035341017375,0.05159172910367002,0,0.0017474122525030355,0.15997108964903206,0,0.023235214752719363,0.1017385836904418
5000,-0.03,79,0.0011298314826877647,0,-0.00853599144227091,0.4100809819401511,0,-0.00079010872023587,0.5518235621616983,0,-0.02492863199502971,0.09038667869674669
5000,-0.03,80,0.0017690363693984724,0,-0.007757308052445087,0.4415014845886299,0,-0.0003193864166219141,0.9516896877192933,0,0.007703581738570817,0.5905834330125168
5000,-0.03,81,0.0015550113158236407,0,-0.013474252980973371,0.16919586738580897,0,-0.0007754146723533801,0.46421856555533103,1,-0.03045863046008159,0.02830731088086403
5000,-0.03,82,0.0011785890889292516,0,0.01089112983881738,0.26511722674331584,0,0.0006869063267760282,0.319639150301685,0,0.018686194691792692,0.18625529796582976
5000,-0.03,83,0.002896137827231597,0,0.011882076835092941,0.23592648967339386,0,0.0008023130419701709,0.7454922705400904,0,0.015457252511432464,0.2716419638085537
5000,-0.03,84,0.0045246236333477095,1,-0.02241837002953734,0.031621315554213804,0,-0.0018723693550284169,0.5661526607184388,0,-0.01430654911348966,0.3182179823569825
5000,-0.03,85,0.0012442868922187772,1,0.020778358749905294,0.038616978282930974,0,0.0019873994549200035,0.5694354395723165,0,0.007245392789535064,0.6130403801572537
5000,-0.03,86,0.0009394207229849701,0,0.006428268841731925,0.5093449660431593,0,-0.0007728426540766082,0.6746851142988296,0,0.008749214166194345,0.5280604628258228
5000,-0.03,87,0.0020367338429029204,0,-0.014424738083913879,0.14054160355389875,1,-0.0005753442426660364,0.000135866924872885,0,-0.02129400649296878,0.12770325502952373
5000,-0.03,88,0.0009986888694090246,0,0.00012318055418466742,0.98997144064083,0,-0.00021915237302594137,0.6094096509776634,0,-0.0002109718058167496,0.9879332162358111
5000,-0.03,89,0.00044228014100217004,0,0.005866579210938518,0.5501110613377914,0,0.0003785231662989235,0.7435186516856137,0,0.0011548723043158394,0.9347137573283113
5000,-0.03,90,0.003086626922513277,0,-0.000480847143691834,0.9606851032541556,0,0.0006466694739612547,0.7704142092182766,0,-0.015986205859311153,0.2515244616670888
5000,-0.03,91,0.002764450422991026,0,-0.00010563431613979605,0.9917033416017359,0,0.00044819744038698724,0.39383157034491323,0,0.0018212459088233239,0.8980841109223364
5000,-0.03,92,0.00011341369346206096,0,-0.015457591875302979,0.12720738292329717,0,-0.0009802232718641982,0.9268455289870837,0,-0.017173504317896535,0.22365928699462959
5000,-0.03,93,0.0033028412213519476,0,-4.8609738795659004e-05,0.9960813675499408,0,0.000332508914528239,0.08357224474987024,0,-0.00599736616016665,0.6652053492410765
5000,-0.03,94,0.0007655788415890158,0,0.001449957208849439,0.8857905302890986,0,-0.00042110408114994847,0.2640848884494864,0,0.01554574948651635,0.27727392422769226
5000,-0.03,95,0.005857310357470387,0,0.0001981791850051845,0.9841748850872861,0,0.0002568137544830695,0.8832218479564592,0,-0.016229177411405192,0.2488278598321005
5000,-0.03,96,0.002926976200811971,0,-0.015330617219367777,0.13410261989805927,0,-0.00046738768180986913,0.6706522782128419,0,-0.024392783211134486,0.08475682498190709
5000,-0.03,97,0.0006564626280702159,0,0.018736746739521533,0.05243280702687914,0,0.00118574502158966,0.4424635012778495,0,0.009327100958153261,0.5017400055972676
5000,-0.03,98,0.003751352150479703,0,0.010016753873277407,0.31064230982962193,0,0.0003319186885408364,0.6792783620602757,0,0.0020224240918369505,0.886727180946336
5000,-0.03,99,0.0015626492242285046,0,-0.013927424317345264,0.1702558778236669,0,-0.0009159682085878541,0.07906240874105397,0,0.0015215525375331356,0.9136235537532021
5000,-0.03,100,0.00024910008122129123,0,0.0013968221235876582,0.8874247151935792,0,0.0007007481482785916,0.5240836574396603,0,0.0009921239529291689,0.9444509657479472
5000,-0.03,101,0.0019384995329476044,0,0.0013830923728824027,0.8903781221272604,0,-0.0006659087254924293,0.8192855824278041,0,-0.00785928686109656,0.5755491119453758
5000,-0.03,102,0.003191719880302539,0,-0.016870940540705384,0.08041776389756104,0,-0.002156604149842258,0.542778449800146,0,-0.0110563890558448,0.42662929123382654
5000,-0.03,103,0.004913721421726404,0,0.014366447466179183,0.1524825414625033,0,0.002025406647756932,0.7356918417310664,0,0.022861905159219827,0.10332010503361332
5000,-0.03,104,0.0017107689528613117,0,0.0016208974860663582,0.8702369642862376,0,-0.0007228604581516347,0.5950288957722734,0,-0.007531325216913959,0.5939584800018785
5000,-0.03,105,0.001555228031778685,0,-0.0029206776460359374,0.7752035001157633,1,-0.0008994320047017609,0.002299188362524074,0,-0.0009729188734327668,0.9448205597041701
5000,-0.03,106,0.00045625419082175967,0,-0.0013469695792924846,0.8904791289706608,1,-0.0009587377432620748,0.011669451838387745,0,0.00691227265843998,0.6163080525003187
5000,-0.03,107,0.001182145789540292,0,0.0032808344665391704,0.7380230629146523,0,0.0006125620649864126,0.8688308148866826,0,-0.013810596243200635,0.3129736432701663
5000,-0.03,108,0.0019355614210819572,0,-0.00965110511411361,0.331913248349197,0,-0.00040905622246677475,0.45086434753560245,0,0.0004845059537782084,0.9729488220331224
5000,-0.03,109,0.001311055021752011,0,0.0020694442715202344,0.8399705933691207,0,0.00021659442850584476,0.8570985705679672,0,0.005424095736069809,0.7087441410379145
5000,-0.03,110,0.0016186089391764505,1,-0.029773767476208114,0.003531205082382337,0,-0.0018928044120917395,0.9027737685716263,0,-0.023807387472728418,0.09277215915671802
5000,-0.03,111,0.0010636734178354357,0,0.007383569292205539,0.44907977627259454,0,0.0011619593155014728,0.3194975769455821,0,0.01733012702687603,0.213516620053336
5000,-0.03,112,0.001540976422358474,0,-0.016234070700687293,0.0996894125761086,0,-0.0010506221029289511,0.6024985156143877,0,-0.008727696193801326,0.5332685025645556
